id,system,thread_id,customer,evidence_customer,evidence_reply,relevant,supports_next_step,current_advice,reviewer_id,reviewer_type,rationale
b4_034,balanced,current:contact,When will you update Spotify optimized for iPhone X?,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_034,balanced,current:playback,When will you update Spotify optimized for iPhone X?,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_034,balanced,policy:clarification,When will you update Spotify optimized for iPhone X?,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_034,balanced,policy:social,When will you update Spotify optimized for iPhone X?,Cadence conversational policy,A brief friendly acknowledgment of thanks or excitement is allowed without inventing facts or claiming an action. It is not a support resolution.,,,,,,
b4_035,quality,current:contact,OKAY @user WHY DID MY APP SUDDENLY PAUSE MY SUBSCRIPTION EVEN THOUGH I PAY MY BILL ON TIME????,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_035,balanced,current:contact,OKAY @user WHY DID MY APP SUDDENLY PAUSE MY SUBSCRIPTION EVEN THOUGH I PAY MY BILL ON TIME????,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_035,agent,t_2408808,OKAY @user WHY DID MY APP SUDDENLY PAUSE MY SUBSCRIPTION EVEN THOUGH I PAY MY BILL ON TIME????,Okay why does my music pause every time I get a notification @user @user @user I need answers,"@user Hi there! Can you let us know the device, operating system, and Spotify version you're rocking? We'll see what we can suggest",,,,,,
b4_035,agent,t_1261483,OKAY @user WHY DID MY APP SUDDENLY PAUSE MY SUBSCRIPTION EVEN THOUGH I PAY MY BILL ON TIME????,"Why does my music keep playing when I pause/quit the app (on Android)? Skip track, etc too. Then it suddenly does all at once.","@user Hey there! That doesn't sound good. Can you let us know the device, operating system, and app version you're using?",,,,,,
b4_035,agent,t_937562,OKAY @user WHY DID MY APP SUDDENLY PAUSE MY SUBSCRIPTION EVEN THOUGH I PAY MY BILL ON TIME????,is there no way for my payment to be a direct debit rather than monthly subscription?,"@user Hey there! Just to check, did you want to pay one month at a time rather than a monthly subscription? Keep us posted",,,,,,
b4_035,agent,t_1959670,OKAY @user WHY DID MY APP SUDDENLY PAUSE MY SUBSCRIPTION EVEN THOUGH I PAY MY BILL ON TIME????,": ""watch the video for 30 mins ad free"" Me:okay ... [3 minute song later] ads start playing 🙄","@user Hey, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset",,,,,,
b4_035,agent,t_2215979,OKAY @user WHY DID MY APP SUDDENLY PAUSE MY SUBSCRIPTION EVEN THOUGH I PAY MY BILL ON TIME????,Why is Premium suddenly only available in a yearly subscription vs. the usual monthly payment plan?! SOS.,@user Hi! You can get Premium at a monthly subscription here: <url>. Can you DM us your account's email address? <url>,,,,,,
b4_035,agent,t_1783652,OKAY @user WHY DID MY APP SUDDENLY PAUSE MY SUBSCRIPTION EVEN THOUGH I PAY MY BILL ON TIME????,wait you're telling me the family plan doesnt include a Hulu subscription?? I was so sad I thought it did! we even pay more :(,@user Hi! We appreciate your feedback and we'll make sure to pass it on to the right team. Feel free to tweet us if there's anything else,,,,,,
b4_036,balanced,t_2582054,hey if possible bring back Lil Peeps ‘Hellboy’ album pls and thank you ❤️,put Lil peeps hellboy back on Spotify,@user Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon. We have more info here: <url>,,,,,,
b4_036,balanced,t_2599822,hey if possible bring back Lil Peeps ‘Hellboy’ album pls and thank you ❤️,Really wish had more songs by Lil Peep so even more people could experience his music.,"@user Hey Devin! We’d love to have all of Lil Peep's stuff available, but we have some info about content here: <url>",,,,,,
b4_036,balanced,t_598523,hey if possible bring back Lil Peeps ‘Hellboy’ album pls and thank you ❤️,Why isnt Hellboy by peep on Spotify?,@user Hey! This may be down due to licensing matters and could be temporary. More info here: <url>. Hopefully it'll be available again soon,,,,,,
b4_036,balanced,t_1154164,hey if possible bring back Lil Peeps ‘Hellboy’ album pls and thank you ❤️,Dear there should be an option to block certain artists. Like why do I gotta listen to lil peep and lil pump... :/,"@user Hey there! Show your support at <url> to help make it happen. For anything else, let us know",,,,,,
